gene_id	gene_name	vtype	group	chrom	start	end	arm	cytoband	biotype	n_samples	vtypes
ENSG00000258169	LINC00485	SNV	GroupA	12	102809280	102824399	q	12q7	lncRNA	3	SNV
ENSG00000205837	LINC00487	SNV	GroupA	2	6728177	6770311	p	2p9	lncRNA	3	SNV
ENSG00000214381	LINC00488	SNV	GroupA	3	109178143	109216965	q	3q2	lncRNA	3	SNV
ENSG00000256971	LINC00508	SNV	GroupA	12	127933689	127983854	q	12q10	lncRNA	3	SNV
ENSG00000261446	LINC00559	SNV	GroupA	13	90060247	90119719	q	13q8	lncRNA	3	INDEL,SNV
ENSG00000261498	LINC00566	SNV	GroupA	13	24331450	24337121	q	13q1	lncRNA	3	SNV
ENSG00000255494	LINC00681	SNV	GroupA	8	12794243	12818292	p	8p4	lncRNA	3	SNV
ENSG00000185904	LINC00839	SNV	GroupA	10	42475480	42495337	q	10q1	lncRNA	3	INDEL,SNV
ENSG00000229404	LINC00858	SNV	GroupA	10	84267747	84294659	q	10q5	lncRNA	3	SNV
ENSG00000214145	LINC00887	SNV	GroupA	3	194296191	194322871	q	3q11	lncRNA	3	SNV
ENSG00000205634	LINC00898	SNV	GroupA	22	47612231	47631569	q	22q4	lncRNA	3	INDEL,SNV
ENSG00000249267	LINC00939	SNV	GroupA	12	125958688	125983665	q	12q10	lncRNA	3	INDEL,SNV
ENSG00000250334	LINC00989	SNV	GroupA	4	79491802	79623479	q	4q3	lncRNA	3	SNV
ENSG00000248118	LINC01019	SNV	GroupA	5	3357264	3536094	p	5p5	lncRNA	3	SNV
ENSG00000233405	LINC01046	SNV	GroupA	13	21224521	21235204	q	13q1	lncRNA	3	SNV
ENSG00000225105	LINC01076	SNV	GroupA	13	25193107	25210295	q	13q1	lncRNA	3	SNV
ENSG00000235597	LINC01102	SNV	GroupA	2	104430130	104532747	q	2q2	lncRNA	3	SNV
ENSG00000234781	LINC01103	SNV	GroupA	2	104488458	104510509	q	2q2	lncRNA	3	SNV
ENSG00000224286	LINC01142	SNV	GroupA	1	170271395	170284277	q	1q5	lncRNA	3	INDEL,SNV
ENSG00000232827	LINC01189	SNV	GroupA	9	62452451	62522018	q	9q2	lncRNA	3	SNV
ENSG00000234199	LINC01191	SNV	GroupA	2	113970719	114007304	q	2q3	lncRNA	3	INDEL,SNV
ENSG00000248131	LINC01194	SNV	GroupA	5	12574830	12804363	p	5p4	lncRNA	3	INDEL,SNV
ENSG00000228980	LINC01205	SNV	GroupA	3	109409990	109723273	q	3q2	lncRNA	3	SNV
ENSG00000249534	LINC01258	SNV	GroupA	4	38420662	38523180	p	4p2	lncRNA	3	SNV
ENSG00000249667	LINC01259	SNV	GroupA	4	38509729	38518056	p	4p2	lncRNA	3	INDEL,SNV
ENSG00000241767	LINC01324	SNV	GroupA	3	164714095	164831480	q	3q8	lncRNA	3	SNV
ENSG00000228918	LINC01344	SNV	GroupA	1	182096338	182329213	q	1q6	lncRNA	3	INDEL,SNV
ENSG00000214837	LINC01347	SNV	GroupA	1	243087710	243097299	q	1q12	transcribed_unprocessed_pseudogene	3	SNV
ENSG00000215866	LINC01356	SNV	GroupA	1	112820170	112850643	p	1p2	lncRNA	3	INDEL,SNV
ENSG00000237352	LINC01358	SNV	GroupA	1	58933643	59240555	p	1p7	lncRNA	3	SNV
ENSG00000226891	LINC01359	SNV	GroupA	1	64972225	65002489	p	1p6	lncRNA	3	SNV
ENSG00000236268	LINC01361	SNV	GroupA	1	82970820	82986208	p	1p5	lncRNA	3	SNV
ENSG00000228888	LINC01428	SNV	GroupA	20	7146467	7254202	p	20p3	lncRNA	3	SNV
ENSG00000225882	LINC01456	SNV	GroupA	X	17970197	18104644	p	Xp5	lncRNA	3	SNV
ENSG00000258754	LINC01579	SNV	GroupA	15	93718542	94070898	q	15q8	lncRNA	3	SNV
ENSG00000249487	LINC01586	SNV	GroupA	15	88585566	88605110	q	15q7	lncRNA	3	SNV
ENSG00000272138	LINC01607	SNV	GroupA	8	79768110	79802848	q	8q4	lncRNA	3	INDEL
ENSG00000253877	LINC01608	SNV	GroupA	8	110899996	111040372	q	8q7	lncRNA	3	SNV
ENSG00000225595	LINC01623	SNV	GroupA	6	28859625	28864630	p	6p4	lncRNA	3	SNV
ENSG00000260976	LINC01633	SNV	GroupA	1	184999710	185008789	q	1q7	lncRNA	3	SNV
ENSG00000236052	LINC01643	SNV	GroupA	22	34017422	34218796	q	22q2	lncRNA	3	SNV
ENSG00000233985	LINC01681	SNV	GroupA	1	170173865	170304358	q	1q5	lncRNA	3	INDEL,SNV
ENSG00000231666	LINC01704	SNV	GroupA	1	158131983	158149810	q	1q4	lncRNA	3	SNV
ENSG00000226715	LINC01709	SNV	GroupA	1	101639509	101787572	p	1p3	lncRNA	3	SNV
ENSG00000231175	LINC01720	SNV	GroupA	1	190624890	190801658	q	1q7	lncRNA	3	SNV
ENSG00000234283	LINC01731	SNV	GroupA	1	148271884	148280749	q	1q3	lncRNA	3	SNV
ENSG00000242042	LINC01743	SNV	GroupA	1	246516039	246524287	q	1q13	lncRNA	3	SNV
ENSG00000226476	LINC01748	SNV	GroupA	1	60515716	60640507	p	1p7	lncRNA	3	INDEL,SNV
ENSG00000224961	LINC01752	SNV	GroupA	20	10696949	10754033	p	20p2	lncRNA	3	INDEL,SNV
ENSG00000224565	LINC01754	SNV	GroupA	20	47391925	47412327	q	20q2	lncRNA	3	INDEL,SNV
ENSG00000228420	LINC01768	SNV	GroupA	1	109828355	109871436	p	1p2	lncRNA	3	SNV
ENSG00000225285	LINC01770	SNV	GroupA	1	1430539	1434573	p	1p13	lncRNA	3	SNV
ENSG00000223382	LINC01778	SNV	GroupA	1	30824217	30834864	p	1p10	lncRNA	3	SNV
ENSG00000267777	LINC01791	SNV	GroupA	19	31167457	31225143	q	19q1	lncRNA	3	INDEL,SNV
ENSG00000236008	LINC01814	SNV	GroupA	2	8461703	8592903	p	2p9	lncRNA	3	SNV
ENSG00000230645	LINC01818	SNV	GroupA	2	150169474	150356460	q	2q6	lncRNA	3	INDEL,SNV
ENSG00000224231	LINC01832	SNV	GroupA	2	138101878	138107178	q	2q5	lncRNA	3	SNV
ENSG00000248901	LINC01846	SNV	GroupA	5	98085866	98161352	q	5q5	lncRNA	3	SNV
ENSG00000253311	LINC01847	SNV	GroupA	5	159698586	159937766	q	5q12	lncRNA	3	SNV
ENSG00000237880	LINC01885	SNV	GroupA	2	107382715	107748270	q	2q2	lncRNA	3	INDEL,SNV
ENSG00000265352	LINC01899	SNV	GroupA	18	71732615	71788128	q	18q6	lncRNA	3	INDEL,SNV
ENSG00000265758	LINC01900	SNV	GroupA	18	21981121	22051159	q	18q1	lncRNA	3	INDEL,SNV
ENSG00000231040	LINC01911	SNV	GroupA	2	146682289	146901938	q	2q6	lncRNA	3	SNV
ENSG00000259779	LINC01922	SNV	GroupA	18	74409415	74413209	q	18q6	lncRNA	3	SNV
ENSG00000267013	LINC01929	SNV	GroupA	18	55105904	55124306	q	18q4	lncRNA	3	SNV
ENSG00000273125	LINC01990	SNV	GroupA	3	107430892	107463912	q	3q2	lncRNA	3	INDEL,SNV
ENSG00000241383	LINC01997	SNV	GroupA	3	169003022	169038416	q	3q8	lncRNA	3	SNV
ENSG00000279727	LINC02033	SNV	GroupA	3	36819276	36822498	p	3p6	lncRNA	3	SNV
ENSG00000243149	LINC02040	SNV	GroupA	3	65174916	65193509	p	3p3	lncRNA	3	INDEL,SNV
ENSG00000228271	LINC02048	SNV	GroupA	3	194276682	194287368	q	3q11	lncRNA	3	SNV
ENSG00000224153	LINC02054	SNV	GroupA	3	184399790	184457891	q	3q10	lncRNA	3	INDEL,SNV
ENSG00000250885	LINC02061	SNV	GroupA	5	32646564	32651976	p	5p2	lncRNA	3	SNV
ENSG00000229433	LINC02069	SNV	GroupA	3	184725013	184773178	q	3q10	lncRNA	3	SNV
ENSG00000227685	LINC02088	SNV	GroupA	17	20612912	20633234	p	17p1	lncRNA	3	SNV
ENSG00000249515	LINC02113	SNV	GroupA	5	99549432	99577957	q	5q6	lncRNA	3	SNV
ENSG00000248789	LINC02118	SNV	GroupA	5	52008031	52080987	q	5q1	lncRNA	3	INDEL,SNV
ENSG00000248455	LINC02217	SNV	GroupA	5	17403889	17443619	p	5p4	lncRNA	3	SNV
ENSG00000245729	LINC02226	SNV	GroupA	5	8333481	8457558	p	5p5	lncRNA	3	SNV
ENSG00000250313	LINC02229	SNV	GroupA	5	66507380	66511644	q	5q2	lncRNA	3	SNV
ENSG00000248995	LINC02231	SNV	GroupA	12	64920845	64982524	q	12q3	lncRNA	3	INDEL,SNV
ENSG00000250488	LINC02233	SNV	GroupA	4	159665833	159777828	q	4q11	lncRNA	3	SNV
ENSG00000248202	LINC02234	SNV	GroupA	5	97840912	97923497	q	5q5	lncRNA	3	INDEL,SNV
ENSG00000259664	LINC02254	SNV	GroupA	15	97339693	97523442	q	15q8	lncRNA	3	SNV
ENSG00000249241	LINC02265	SNV	GroupA	4	40316484	40330422	p	4p1	lncRNA	3	SNV
ENSG00000260792	LINC02280	SNV	GroupA	14	104661120	104665558	q	14q9	lncRNA	3	SNV
ENSG00000259719	LINC02284	SNV	GroupA	14	56310880	56427032	q	14q4	lncRNA	3	SNV
ENSG00000274317	LINC02334	SNV	GroupA	13	37934298	38066444	q	13q3	lncRNA	3	INDEL,SNV
ENSG00000271850	LINC02343	SNV	GroupA	13	34347986	34616216	q	13q2	lncRNA	3	SNV
ENSG00000248210	LINC02355	SNV	GroupA	4	149154279	149278123	q	4q10	lncRNA	3	SNV
ENSG00000260423	LINC02367	SNV	GroupA	12	9347056	9400387	p	12p3	lncRNA	3	SNV
ENSG00000256994	LINC02378	SNV	GroupA	12	17509353	17590049	p	12p2	lncRNA	3	SNV
ENSG00000249345	LINC02405	SNV	GroupA	12	126915199	127060565	q	12q10	lncRNA	3	SNV
ENSG00000256424	LINC02414	SNV	GroupA	12	131639396	131661823	q	12q10	lncRNA	3	SNV
ENSG00000256906	LINC02419	SNV	GroupA	12	130070325	130072685	q	12q10	lncRNA	3	SNV
ENSG00000249460	LINC02500	SNV	GroupA	4	181260442	181265145	q	4q14	lncRNA	3	INDEL,SNV
ENSG00000226194	LINC02519	SNV	GroupA	6	169369577	169388385	q	6q11	lncRNA	3	INDEL,SNV
ENSG00000236635	LINC02540	SNV	GroupA	6	76521640	76593821	q	6q2	lncRNA	3	SNV
ENSG00000260265	LINC02562	SNV	GroupA	4	75081702	75084717	q	4q3	lncRNA	3	SNV
ENSG00000261618	LINC02605	SNV	GroupA	8	78835307	78840525	q	8q4	lncRNA	3	INDEL,SNV
ENSG00000226791	LINC02611	SNV	GroupA	2	98761098	98775361	q	2q1	lncRNA	3	SNV
ENSG00000233200	LINC02634	SNV	GroupA	10	35219894	35230598	p	10p1	lncRNA	3	SNV
ENSG00000236373	LINC02653	SNV	GroupA	10	90402521	90628852	q	10q6	lncRNA	3	SNV
ENSG00000272381	LINC02664	SNV	GroupA	10	31187715	31261910	p	10p1	lncRNA	3	SNV
ENSG00000254456	LINC02699	SNV	GroupA	11	25734757	25782017	p	11p3	lncRNA	3	INDEL,SNV
ENSG00000255187	LINC02748	SNV	GroupA	11	91157994	91234388	q	11q4	lncRNA	3	SNV
ENSG00000254401	LINC02752	SNV	GroupA	11	11020883	11183611	p	11p5	lncRNA	3	SNV
ENSG00000229484	LINC02766	SNV	GroupA	1	12525716	12530691	p	1p12	lncRNA	3	SNV
ENSG00000259815	LINC02769	SNV	GroupA	1	208626741	208628085	q	1q9	lncRNA	3	SNV
ENSG00000204362	LINC02783	SNV	GroupA	1	17189783	17197617	p	1p11	lncRNA	3	SNV
ENSG00000285210	LINC02795	SNV	GroupA	1	86288704	86320711	p	1p4	lncRNA	3	SNV
ENSG00000227016	LINC02796	SNV	GroupA	1	72765031	72791282	p	1p6	lncRNA	3	SNV
ENSG00000232527	LINC02802	SNV	GroupA	1	144227029	144250326	q	1q3	lncRNA	3	SNV
ENSG00000275212	LINC02826	SNV	GroupA	12	125983702	126043485	q	12q10	lncRNA	3	INDEL,SNV
ENSG00000254123	LINC02839	SNV	GroupA	8	82098451	82160577	q	8q4	lncRNA	3	SNV
ENSG00000226581	LINC02848	SNV	GroupA	7	63900313	63925202	q	7q1	lncRNA	3	SNV
ENSG00000229922	LINC02865	SNV	GroupA	6	137945366	137972522	q	6q8	lncRNA	3	SNV
ENSG00000251138	LINC02882	SNV	GroupA	12	73820315	74402600	q	12q4	lncRNA	3	INDEL,SNV
ENSG00000249647	LINC02900	SNV	GroupA	5	135236234	135248179	q	5q9	lncRNA	3	SNV
ENSG00000204929	LINC02934	SNV	GroupA	2	65436711	66200373	p	2p3	lncRNA	3	SNV
ENSG00000260454	LINC02957	SNV	GroupA	9	90996949	91001901	q	9q5	lncRNA	3	SNV
ENSG00000266288	LINC02974	SNV	GroupA	18	5381641	5385330	p	18p2	lncRNA	3	SNV
ENSG00000230533	LINC03004	SNV	GroupA	6	137657998	137763984	q	6q8	lncRNA	3	SNV
ENSG00000258117	LINC03056	SNV	GroupA	12	63292625	63360037	q	12q3	lncRNA	3	SNV
ENSG00000272763	LINC03057	SNV	GroupA	17	48635923	48647023	q	17q3	lncRNA	3	SNV
ENSG00000223784	LINP1	SNV	GroupA	10	6709530	6740532	p	10p4	lncRNA	3	SNV
ENSG00000251513	LIX1-AS1	SNV	GroupA	5	97089075	97437217	q	5q5	lncRNA	3	SNV
ENSG00000152936	LMNTD1	SNV	GroupA	12	25409307	25648579	p	12p2	protein_coding	3	INDEL,SNV
ENSG00000178734	LMO7DN	SNV	GroupA	13	75871038	75883811	q	13q6	lncRNA	3	SNV
ENSG00000224563	LPP-AS1	SNV	GroupA	3	188562238	188568666	q	3q10	lncRNA	3	INDEL,SNV
ENSG00000270959	LPP-AS2	SNV	GroupA	3	188151206	188154069	q	3q10	lncRNA	3	SNV
ENSG00000162981	LRATD1	SNV	GroupA	2	14632700	14650814	p	2p8	protein_coding	3	SNV
ENSG00000148655	LRMDA	SNV	GroupA	10	75431624	76560168	q	10q4	protein_coding	3	SNV
ENSG00000259125	LRP1-AS	SNV	GroupA	12	57144620	57147619	q	12q3	lncRNA	3	SNV
ENSG00000237919	LRRC7-AS1	SNV	GroupA	1	70013982	70031222	p	1p6	lncRNA	3	INDEL,SNV
ENSG00000150556	LYPD6B	SNV	GroupA	2	149038107	149215262	q	2q6	protein_coding	3	SNV
ENSG00000159374	M1AP	SNV	GroupA	2	74557883	74648338	p	2p2	protein_coding	3	SNV
ENSG00000235914	MACROD2-AS1	SNV	GroupA	20	14884250	14929528	p	20p2	lncRNA	3	INDEL,SNV
ENSG00000229967	MAGEA4-AS1	SNV	GroupA	X	151904431	151913968	q	Xq10	lncRNA	3	SNV
ENSG00000156009	MAGEA8	SNV	GroupA	X	149881141	149885835	q	Xq9	protein_coding	3	SNV
ENSG00000272610	MAGI1-IT1	SNV	GroupA	3	65872815	65954558	p	3p3	lncRNA	3	INDEL,SNV
ENSG00000234456	MAGI2-AS3	SNV	GroupA	7	79452877	79471208	q	7q2	lncRNA	3	INDEL,SNV
ENSG00000270975	MAGOH3P	SNV	GroupA	14	68861762	68862525	q	14q6	unprocessed_pseudogene	3	SNV
ENSG00000168070	MAJIN	SNV	GroupA	11	64937517	64972108	q	11q2	protein_coding	3	SNV
ENSG00000078018	MAP2	SNV	GroupA	2	209424047	209734147	q	2q12	protein_coding	3	SNV
ENSG00000108984	MAP2K6	SNV	GroupA	17	69414697	69553865	q	17q5	protein_coding	3	INDEL,SNV
ENSG00000116141	MARK1	SNV	GroupA	1	220528136	220664461	q	1q10	protein_coding	3	INDEL,SNV
ENSG00000228815	MARK2P13	SNV	GroupA	7	36109024	36110872	p	7p3	processed_pseudogene	3	INDEL,SNV
ENSG00000219712	MARK2P18	SNV	GroupA	6	669081	670307	p	6p6	processed_pseudogene	3	SNV
ENSG00000130368	MAS1	SNV	GroupA	6	159890988	159917447	q	6q11	protein_coding	3	INDEL,SNV
ENSG00000242308	MAT2AP1	SNV	GroupA	3	112696908	112697706	q	3q3	unprocessed_pseudogene	3	SNV
ENSG00000280987	MATR3	SNV	GroupA	5	139273752	139331671	q	5q10	protein_coding	3	SNV
ENSG00000103495	MAZ	SNV	GroupA	16	29806106	29811164	p	16p1	protein_coding	3	SNV
ENSG00000260018	MBTPS1-DT	SNV	GroupA	16	84117030	84117571	q	16q5	lncRNA	3	INDEL,SNV
ENSG00000229315	MCHR2-AS1	SNV	GroupA	6	99993934	100107613	q	6q5	lncRNA	3	SNV
ENSG00000101898	MCTS2	SNV	GroupA	20	31547379	31548081	q	20q1	protein_coding	3	INDEL,SNV
ENSG00000156026	MCU	SNV	GroupA	10	72692143	72887694	q	10q4	protein_coding	3	INDEL,SNV
ENSG00000241479	MECOM-AS1	SNV	GroupA	3	169447867	169477052	q	3q8	lncRNA	3	INDEL,SNV
ENSG00000214875	MED28P1	SNV	GroupA	10	68991137	68991707	q	10q3	processed_pseudogene	3	SNV
ENSG00000213117	MEMO1P2	SNV	GroupA	6	134897874	134898759	q	6q8	processed_pseudogene	3	SNV
ENSG00000005102	MEOX1	SNV	GroupA	17	43640389	43661922	q	17q2	protein_coding	3	SNV
ENSG00000256283	METTL8P1	SNV	GroupA	12	15255213	15255823	p	12p3	processed_pseudogene	3	SNV
ENSG00000215720	MFFP1	SNV	GroupA	1	15191828	15192845	p	1p11	processed_pseudogene	3	SNV
ENSG00000233874	MFN1P1	SNV	GroupA	X	109568478	109570289	q	Xq5	processed_pseudogene	3	SNV
ENSG00000235185	MICOS10-DT	SNV	GroupA	1	19591802	19596832	p	1p11	lncRNA	3	INDEL,SNV
ENSG00000186367	MINAR2	SNV	GroupA	5	129748094	129766732	q	5q9	protein_coding	3	SNV
ENSG00000254602	MIR130AHG	SNV	GroupA	11	57638024	57652790	q	11q1	lncRNA	3	SNV
ENSG00000207605	MIR191	SNV	GroupA	3	49020618	49020709	p	3p5	miRNA	3	SNV
ENSG00000229719	MIR194-2HG	SNV	GroupA	11	64888458	64893455	q	11q2	lncRNA	3	SNV
ENSG00000245080	MIR3150BHG	SNV	GroupA	8	95066808	95073182	q	8q5	lncRNA	3	SNV
ENSG00000284542	MIR3614	SNV	GroupA	17	56891270	56891355	q	17q4	miRNA	3	SNV
ENSG00000275708	MIR3648-1	SNV	GroupA	21	8208473	8208652	p	21p1	miRNA	3	SNV
ENSG00000264448	MIR378D2HG	SNV	GroupA	8	93915734	93916682	q	8q5	lncRNA	3	SNV
ENSG00000264371	MIR4425	SNV	GroupA	1	25023503	25023586	p	1p10	miRNA	3	SNV
ENSG00000264941	MIR4474	SNV	GroupA	9	20502265	20502342	p	9p3	miRNA	3	SNV
ENSG00000284143	MIR4700	SNV	GroupA	12	120723193	120723266	q	12q9	miRNA	3	SNV
ENSG00000208032	MIR548A3	SNV	GroupA	8	104484369	104484465	q	8q6	miRNA	3	INDEL,SNV
ENSG00000265653	MIR548AK	SNV	GroupA	10	12130760	12130816	p	10p3	miRNA	3	SNV
ENSG00000265056	MIR548S	SNV	GroupA	2	11767444	11767525	p	2p9	miRNA	3	INDEL,SNV
ENSG00000229401	MIR5689HG	SNV	GroupA	6	10434316	10456781	p	6p5	lncRNA	3	INDEL,SNV
ENSG00000207650	MIR570	SNV	GroupA	3	195699401	195699497	q	3q11	miRNA	3	SNV
ENSG00000250551	MIR583HG	SNV	GroupA	5	96050115	96215519	q	5q5	lncRNA	3	INDEL,SNV
ENSG00000207551	MIR608	SNV	GroupA	10	100974985	100975084	q	10q7	miRNA	3	SNV
ENSG00000284197	MIR658	SNV	GroupA	22	37844272	37844371	q	22q3	miRNA	3	INDEL,SNV
ENSG00000278799	MIR6823	SNV	GroupA	3	48549961	48550021	p	3p5	miRNA	3	INDEL
ENSG00000275449	MIR6859-3	SNV	GroupA	15	101973524	101973591	q	15q9	miRNA	3	SNV
ENSG00000278520	MIR7851	SNV	GroupA	12	42323700	42323859	q	12q1	miRNA	3	SNV
ENSG00000275789	MIR8064	SNV	GroupA	3	52846463	52846552	p	3p4	miRNA	3	SNV
ENSG00000230500	MKX-AS1	SNV	GroupA	10	27744786	27767794	p	10p2	lncRNA	3	SNV
ENSG00000254708	MMADHCP2	SNV	GroupA	11	34335118	34336003	p	11p2	processed_pseudogene	3	INDEL,SNV
ENSG00000138722	MMRN1	SNV	GroupA	4	89879532	89954629	q	4q4	protein_coding	3	SNV
ENSG00000166391	MOGAT2	SNV	GroupA	11	75717838	75732958	q	11q3	protein_coding	3	SNV
ENSG00000185681	MORN5	SNV	GroupA	9	122159908	122200088	q	9q8	protein_coding	3	SNV
ENSG00000261029	MPHOSPH6-DT	SNV	GroupA	16	82170296	82175803	q	16q5	lncRNA	3	SNV
ENSG00000135324	MRAP2	SNV	GroupA	6	84033772	84090881	q	6q3	protein_coding	3	SNV
ENSG00000236301	MRGPRG-AS1	SNV	GroupA	11	3218332	3223131	p	11p6	lncRNA	3	SNV
ENSG00000257480	MRPL2P1	SNV	GroupA	12	89752913	89753831	q	12q6	processed_pseudogene	3	INDEL,SNV
ENSG00000266946	MRPL37P1	SNV	GroupA	18	58690356	58692153	q	18q5	processed_pseudogene	3	SNV
ENSG00000232508	MRPL45P1	SNV	GroupA	2	88364695	88365608	p	2p1	processed_pseudogene	3	INDEL,SNV
ENSG00000257802	MRS2P2	SNV	GroupA	12	71849228	71850428	q	12q4	processed_pseudogene	3	SNV
ENSG00000174099	MSRB3	SNV	GroupA	12	65278643	65491430	q	12q3	protein_coding	3	SNV
ENSG00000213761	MT1P1	SNV	GroupA	9	95413267	95413449	q	9q6	processed_pseudogene	3	SNV
ENSG00000230077	MTAPP2	SNV	GroupA	3	189969030	189969861	q	3q10	processed_pseudogene	3	INDEL,SNV
ENSG00000236878	MTATP6P26	SNV	GroupA	2	120211054	120211715	q	2q3	processed_pseudogene	3	SNV
ENSG00000234003	MTATP6P27	SNV	GroupA	19	12506249	12508030	p	19p2	unprocessed_pseudogene	3	SNV
ENSG00000240409	MTATP8P1	SNV	GroupA	1	633535	633741	p	1p13	unprocessed_pseudogene	3	SNV
ENSG00000224083	MTCO1P11	SNV	GroupA	9	5096666	5098193	p	9p4	unprocessed_pseudogene	3	SNV
ENSG00000259045	MTCO1P2	SNV	GroupA	14	32484098	32484800	q	14q2	unprocessed_pseudogene	3	SNV
ENSG00000251476	MTCO1P31	SNV	GroupA	5	5396477	5396968	p	5p5	processed_pseudogene	3	SNV
ENSG00000235917	MTCO2P11	SNV	GroupA	9	5098341	5099325	p	9p4	unprocessed_pseudogene	3	INDEL,SNV
ENSG00000237711	MTCO3P11	SNV	GroupA	9	5100236	5101009	p	9p4	unprocessed_pseudogene	3	SNV
ENSG00000232373	MTCYBP3	SNV	GroupA	13	95694569	95695705	q	13q8	processed_pseudogene	3	SNV
ENSG00000229794	MTCYBP32	SNV	GroupA	X	102806741	102807824	q	Xq5	processed_pseudogene	3	SNV
ENSG00000244681	MTHFD2P1	SNV	GroupA	3	95654423	95683193	q	3q1	transcribed_processed_pseudogene	3	SNV
ENSG00000181260	MTHFD2P7	SNV	GroupA	3	179464346	179465328	q	3q9	processed_pseudogene	3	SNV
ENSG00000228166	MTND1P11	SNV	GroupA	9	5094139	5095014	p	9p4	unprocessed_pseudogene	3	SNV
ENSG00000238288	MTND3P23	SNV	GroupA	9	92110168	92110514	q	9q5	unprocessed_pseudogene	3	SNV
ENSG00000270906	MTND4P35	SNV	GroupA	5	100048988	100050362	q	5q6	processed_pseudogene	3	SNV
ENSG00000229622	MTND5P2	SNV	GroupA	13	95692538	95693972	q	13q8	processed_pseudogene	3	SNV
ENSG00000227348	MTND5P25	SNV	GroupA	2	201212283	201213081	q	2q11	unprocessed_pseudogene	3	SNV
ENSG00000030304	MUSK	SNV	GroupA	9	110668779	110806558	q	9q7	protein_coding	3	SNV
ENSG00000196814	MVB12B	SNV	GroupA	9	126326829	126507041	q	9q9	protein_coding	3	SNV
ENSG00000229521	MYCBP2-AS2	SNV	GroupA	13	77080511	77081190	q	13q6	lncRNA	3	INDEL,SNV
ENSG00000233718	MYCNOS	SNV	GroupA	2	15918350	15942249	p	2p8	lncRNA	3	SNV
ENSG00000223850	MYCNUT	SNV	GroupA	2	15920399	15936017	p	2p8	lncRNA	3	INDEL,SNV
ENSG00000270846	MYG1P1	SNV	GroupA	2	27896116	27897195	p	2p7	processed_pseudogene	3	SNV
ENSG00000228656	MYO5BP3	SNV	GroupA	9	63761546	63762824	q	9q3	processed_pseudogene	3	SNV
ENSG00000274011	Metazoa_SRP	SNV	GroupA	9	98115885	98116135	q	9q6	misc_RNA	3	SNV
ENSG00000226779	NAALADL2-AS2	SNV	GroupA	3	175234861	175271096	q	3q9	lncRNA	3	SNV
ENSG00000257210	NACAP8	SNV	GroupA	12	93124063	93124543	q	12q6	processed_pseudogene	3	INDEL,SNV
ENSG00000227248	NALF1-IT1	SNV	GroupA	13	107788342	107835451	q	13q10	lncRNA	3	SNV
ENSG00000177173	NAP1L4P1	SNV	GroupA	1	116532936	116534092	p	1p1	processed_pseudogene	3	SNV
ENSG00000243967	NBPF5P	SNV	GroupA	1	108376119	108385897	p	1p2	transcribed_unprocessed_pseudogene	3	SNV
ENSG00000149294	NCAM1	SNV	GroupA	11	112961275	113278436	q	11q6	protein_coding	3	INDEL,SNV
ENSG00000136937	NCBP1	SNV	GroupA	9	97633668	97673748	q	9q6	protein_coding	3	SNV
ENSG00000183822	NCF4-AS1	SNV	GroupA	22	36847372	36870441	q	22q3	lncRNA	3	SNV
ENSG00000249215	NCOA4P4	SNV	GroupA	5	139494256	139496116	q	5q10	processed_pseudogene	3	SNV
ENSG00000234853	NDUFA5P3	SNV	GroupA	9	19383217	19383887	p	9p3	processed_pseudogene	3	INDEL,SNV
ENSG00000255358	NDUFAF2P2	SNV	GroupA	11	130285023	130285833	q	11q8	processed_pseudogene	3	SNV
ENSG00000184224	NDUFV1-DT	SNV	GroupA	11	67602880	67606706	q	11q2	lncRNA	3	SNV
ENSG00000234632	NECAP1P2	SNV	GroupA	2	74350069	74351009	p	2p2	processed_pseudogene	3	SNV
ENSG00000228853	NEGR1-IT1	SNV	GroupA	1	71794232	71837012	p	1p6	lncRNA	3	SNV
ENSG00000233647	NENFP1	SNV	GroupA	1	46665910	46666375	p	1p8	processed_pseudogene	3	SNV
ENSG00000235470	NEURL1-AS1	SNV	GroupA	10	103479603	103517393	q	10q7	lncRNA	3	SNV
ENSG00000214357	NEURL1B	SNV	GroupA	5	172641263	172691540	q	5q13	protein_coding	3	SNV
ENSG00000122859	NEUROG3	SNV	GroupA	10	69571698	69573422	q	10q3	protein_coding	3	SNV
ENSG00000237853	NFIA-AS1	SNV	GroupA	1	61248945	61253510	p	1p7	lncRNA	3	INDEL,SNV
ENSG00000268480	NFILZ	SNV	GroupA	19	8630633	8681151	p	19p2	protein_coding	3	SNV
ENSG00000188158	NHS	SNV	GroupA	X	17375200	17735994	p	Xp5	protein_coding	3	SNV
ENSG00000204131	NHSL2	SNV	GroupA	X	71910845	72161750	q	Xq2	protein_coding	3	SNV
ENSG00000251405	NIPAL4-DT	SNV	GroupA	5	157363382	157365501	q	5q11	lncRNA	3	SNV
ENSG00000229544	NKX1-2	SNV	GroupA	10	124445243	124450035	q	10q9	protein_coding	3	SNV
ENSG00000136352	NKX2-1	SNV	GroupA	14	36516392	36521149	q	14q2	protein_coding	3	INDEL,SNV
ENSG00000167034	NKX3-1	SNV	GroupA	8	23678697	23682938	p	8p3	protein_coding	3	INDEL,SNV
ENSG00000248327	NOL8P1	SNV	GroupA	4	165547532	165551060	q	4q12	processed_pseudogene	3	SNV
